species,n_classes,support,accuracy,macro_precision,macro_recall,macro_f1,top5_recall
Lark Sparrow,1,59,0.9661,0.9661,0.9661,0.9661,1.0000
American Robin,2,119,0.9664,0.9275,0.9664,0.9465,1.0000
Wilson's Warbler,1,60,0.9667,0.8529,0.9667,0.9062,1.0000
Killdeer,1,60,0.9667,0.9667,0.9667,0.9667,0.9833
Tufted Titmouse,1,60,0.9667,0.8529,0.9667,0.9062,0.9833
Green Heron,1,60,0.9667,0.9508,0.9667,0.9587,0.9833
Prairie Warbler,1,60,0.9667,0.9355,0.9667,0.9508,1.0000
Eastern Bluebird,1,60,0.9667,0.9508,0.9667,0.9587,1.0000
White-breasted Nuthatch,1,60,0.9667,0.9508,0.9667,0.9587,1.0000
Red-eyed Vireo,1,60,0.9667,0.9206,0.9667,0.9431,0.9833
American Dipper,1,31,0.9677,0.9677,0.9677,0.9677,1.0000
California Thrasher,1,32,0.9688,0.9118,0.9688,0.9394,1.0000
Painted Bunting,2,98,0.9694,0.9659,0.9659,0.9659,0.9898
Black-necked Stilt,1,33,0.9697,0.9697,0.9697,0.9697,1.0000
Brown Pelican,1,34,0.9706,0.8919,0.9706,0.9296,1.0000
Common Ground-Dove,1,35,0.9714,0.9714,0.9714,0.9714,0.9714
Wood Duck,2,106,0.9717,0.9493,0.9674,0.9582,0.9906
Hermit Warbler,1,37,0.9730,0.8780,0.9730,0.9231,1.0000
Black-billed Magpie,1,38,0.9737,0.9250,0.9737,0.9487,1.0000
Red-winged Blackbird,2,119,0.9748,0.9596,0.9747,0.9669,1.0000
Great Horned Owl,1,46,0.9783,0.8491,0.9783,0.9091,0.9783
Prothonotary Warbler,1,46,0.9783,0.9783,0.9783,0.9783,1.0000
Great Crested Flycatcher,1,53,0.9811,0.9455,0.9811,0.9630,1.0000
Mountain Chickadee,1,53,0.9811,0.8814,0.9811,0.9286,1.0000
Eastern Towhee,1,54,0.9815,0.8548,0.9815,0.9138,0.9815
Acorn Woodpecker,1,58,0.9828,1.0000,0.9828,0.9913,1.0000
American Tree Sparrow,1,59,0.9831,1.0000,0.9831,0.9915,1.0000
Marbled Godwit,1,60,0.9833,0.8939,0.9833,0.9365,1.0000
Black Phoebe,1,60,0.9833,0.9365,0.9833,0.9593,1.0000
Northern Cardinal,2,120,0.9833,0.9521,0.9833,0.9672,1.0000
Black-bellied Plover,2,77,0.9870,0.9389,0.9857,0.9616,1.0000
Scaled Quail,1,19,1.0000,1.0000,1.0000,1.0000,1.0000
American Avocet,1,54,1.0000,1.0000,1.0000,1.0000,1.0000
Field Sparrow,1,51,1.0000,0.9444,1.0000,0.9714,1.0000
Black-bellied Whistling-Duck,1,20,1.0000,0.9524,1.0000,0.9756,1.0000
Roseate Spoonbill,1,29,1.0000,1.0000,1.0000,1.0000,1.0000
Green-tailed Towhee,1,28,1.0000,0.8235,1.0000,0.9032,1.0000
Canyon Wren,1,26,1.0000,0.8966,1.0000,0.9455,1.0000
Semipalmated Plover,1,54,1.0000,0.9000,1.0000,0.9474,1.0000
Brant,1,32,1.0000,0.9697,1.0000,0.9846,1.0000
Greater Roadrunner,1,34,1.0000,0.9189,1.0000,0.9577,1.0000
Blue-winged Warbler,1,38,1.0000,0.9268,1.0000,0.9620,1.0000
Carolina Wren,1,60,1.0000,0.9091,1.0000,0.9524,1.0000
