species,n_classes,support,accuracy,macro_precision,macro_recall,macro_f1,top5_recall
Spotted Sandpiper,2,98,0.8571,0.8719,0.8544,0.8630,0.9694
Magnolia Warbler,2,105,0.8571,0.8007,0.8472,0.8232,0.9905
White Ibis,2,91,0.8571,0.8903,0.8096,0.8306,0.9341
Monk Parakeet,1,28,0.8571,0.9600,0.8571,0.9057,1.0000
Common Ground-Dove,1,35,0.8571,0.9677,0.8571,0.9091,0.9429
Black-throated Blue Warbler,2,91,0.8571,0.7816,0.8398,0.8093,0.9560
Snowy Egret,1,49,0.8571,0.8750,0.8571,0.8660,0.9796
American Goldfinch,2,120,0.8583,0.8713,0.8583,0.8645,0.9750
Hooded Merganser,2,86,0.8605,0.7919,0.8296,0.8097,0.9419
Say's Phoebe,1,58,0.8621,0.8772,0.8621,0.8696,0.9483
Hermit Warbler,1,37,0.8649,0.8889,0.8649,0.8767,0.9730
Pine Grosbeak,2,74,0.8649,0.9564,0.8633,0.9073,0.9730
Gray Catbird,1,60,0.8667,0.7123,0.8667,0.7820,1.0000
Bohemian Waxwing,1,60,0.8667,0.9455,0.8667,0.9043,0.9833
Carolina Wren,1,60,0.8667,0.7536,0.8667,0.8062,1.0000
Wilson's Warbler,1,60,0.8667,0.7647,0.8667,0.8125,1.0000
Song Sparrow,1,60,0.8667,0.7761,0.8667,0.8189,0.9667
Great Egret,1,60,0.8667,0.7761,0.8667,0.8189,0.9833
Least Sandpiper,1,60,0.8667,0.8000,0.8667,0.8320,1.0000
Northern Saw-whet Owl,1,45,0.8667,0.8864,0.8667,0.8764,0.9333
Killdeer,1,60,0.8667,0.8814,0.8667,0.8739,0.9667
Sanderling,2,68,0.8676,0.9411,0.7954,0.8546,0.9559
Long-billed Curlew,1,53,0.8679,0.9020,0.8679,0.8846,0.9811
Black-crowned Night-Heron,2,114,0.8684,0.9018,0.8639,0.8797,0.9561
Clark's Grebe,1,38,0.8684,0.6735,0.8684,0.7586,1.0000
Brown-headed Cowbird,2,109,0.8716,0.8026,0.8665,0.8331,0.9725
Solitary Sandpiper,1,56,0.8750,0.8909,0.8750,0.8829,0.9821
Bobolink,2,88,0.8750,0.9112,0.8515,0.8768,0.9773
California Thrasher,1,32,0.8750,0.8750,0.8750,0.8750,0.9688
Tree Swallow,1,56,0.8750,0.7656,0.8750,0.8167,0.9821
Brown Thrasher,1,57,0.8772,0.9615,0.8772,0.9174,0.9298
