species,n_classes,support,accuracy,macro_precision,macro_recall,macro_f1,top5_recall
Belted Kingfisher,1,60,0.9167,0.9649,0.9167,0.9402,0.9667
White-crowned Sparrow,2,120,0.9167,0.8364,0.9167,0.8743,0.9583
Red-bellied Woodpecker,1,60,0.9167,0.8462,0.9167,0.8800,0.9833
Hermit Warbler,1,37,0.9189,0.7907,0.9189,0.8500,1.0000
Common Merganser,2,74,0.9189,0.8633,0.9249,0.8929,1.0000
Golden-crowned Kinglet,1,51,0.9216,0.9400,0.9216,0.9307,0.9608
Whimbrel,1,51,0.9216,0.8545,0.9216,0.8868,0.9608
Black-throated Blue Warbler,2,91,0.9231,0.9097,0.9049,0.9066,0.9780
American Robin,2,119,0.9244,0.9089,0.9247,0.9167,0.9832
Mountain Chickadee,1,53,0.9245,0.9245,0.9245,0.9245,1.0000
Long-billed Curlew,1,53,0.9245,0.8750,0.9245,0.8991,0.9623
Ruffed Grouse,1,40,0.9250,0.9250,0.9250,0.9250,1.0000
Chestnut-backed Chickadee,1,54,0.9259,0.8333,0.9259,0.8772,1.0000
American White Pelican,1,28,0.9286,0.9286,0.9286,0.9286,0.9643
Green-tailed Towhee,1,28,0.9286,0.8125,0.9286,0.8667,1.0000
Varied Thrush,1,56,0.9286,0.8814,0.9286,0.9043,0.9464
House Finch,2,112,0.9286,0.7990,0.9269,0.8576,0.9821
Cactus Wren,1,43,0.9302,0.9524,0.9302,0.9412,1.0000
Acorn Woodpecker,1,58,0.9310,0.9643,0.9310,0.9474,0.9828
American Redstart,2,119,0.9328,0.9012,0.9322,0.9164,0.9664
