species,n_classes,support,accuracy,macro_precision,macro_recall,macro_f1,top5_recall
Scaled Quail,1,19,0.8421,0.9412,0.8421,0.8889,1.0000
Bronzed Cowbird,1,32,0.8438,0.9000,0.8438,0.8710,0.8750
Osprey,1,52,0.8462,0.8627,0.8462,0.8544,0.9423
Snowy Owl,1,46,0.8478,1.0000,0.8478,0.9176,0.9565
Mountain Chickadee,1,53,0.8491,0.8654,0.8491,0.8571,1.0000
Eastern Kingbird,1,60,0.8500,0.8361,0.8500,0.8430,0.9167
Black-throated Green Warbler,1,60,0.8500,0.8500,0.8500,0.8500,0.9500
American Coot,1,60,0.8500,0.9808,0.8500,0.9107,0.9000
Northern Shoveler,2,100,0.8500,0.7497,0.8250,0.7853,0.9400
Ruby-crowned Kinglet,1,60,0.8500,0.8500,0.8500,0.8500,0.9667
Red-headed Woodpecker,2,94,0.8511,0.8498,0.8000,0.8184,0.9149
Solitary Sandpiper,1,56,0.8571,0.8571,0.8571,0.8571,0.9643
Mountain Bluebird,1,49,0.8571,0.9333,0.8571,0.8936,0.8980
Red-breasted Sapsucker,1,42,0.8571,0.9474,0.8571,0.9000,0.9048
Red-breasted Merganser,2,85,0.8588,0.8150,0.8620,0.8333,0.9765
Harris's Hawk,1,43,0.8605,0.8409,0.8605,0.8506,0.9767
American Pipit,1,58,0.8621,0.7937,0.8621,0.8264,0.9483
Swainson's Thrush,1,58,0.8621,0.8333,0.8621,0.8475,0.9655
Say's Phoebe,1,58,0.8621,0.8197,0.8621,0.8403,0.9310
Purple Gallinule,2,51,0.8627,0.8702,0.7148,0.7640,0.9216
Common Eider,3,73,0.8630,0.7877,0.8595,0.8195,0.9726
Palm Warbler,1,44,0.8636,0.7917,0.8636,0.8261,0.9545
Hermit Warbler,1,37,0.8649,0.8205,0.8649,0.8421,1.0000
Blue-headed Vireo,1,52,0.8654,0.6818,0.8654,0.7627,0.9615
Barn Owl,1,52,0.8654,0.9184,0.8654,0.8911,0.9231
Yellow-breasted Chat,1,60,0.8667,0.8254,0.8667,0.8455,0.9833
Bohemian Waxwing,1,60,0.8667,0.9455,0.8667,0.9043,0.9833
Northern Saw-whet Owl,1,45,0.8667,0.9070,0.8667,0.8864,0.9778
