species,n_classes,support,accuracy,macro_precision,macro_recall,macro_f1,top5_recall
Townsend's Warbler,1,60,0.8000,0.6761,0.8000,0.7328,0.9667
Wilson's Warbler,1,60,0.8000,0.7059,0.8000,0.7500,0.9333
Surfbird,1,40,0.8000,0.6809,0.8000,0.7356,0.9000
Varied Thrush,1,56,0.8036,0.7031,0.8036,0.7500,0.9107
Painted Bunting,2,98,0.8061,0.7204,0.7781,0.7476,0.9388
Red-winged Blackbird,2,119,0.8067,0.8003,0.8071,0.8028,0.8824
Brown Creeper,1,58,0.8103,0.7344,0.8103,0.7705,0.9655
Rose-breasted Grosbeak,2,108,0.8148,0.7119,0.8042,0.7538,0.9352
Eastern Towhee,1,54,0.8148,0.7719,0.8148,0.7928,0.9630
Eastern Bluebird,1,60,0.8167,0.7206,0.8167,0.7656,0.8833
Song Sparrow,1,60,0.8167,0.7778,0.8167,0.7967,0.9167
Canada Warbler,1,60,0.8167,0.7424,0.8167,0.7778,0.9833
Black-necked Stilt,1,33,0.8182,0.9000,0.8182,0.8571,0.9394
Horned Grebe,2,95,0.8211,0.6956,0.8345,0.7586,0.9789
Green-tailed Towhee,1,28,0.8214,0.5610,0.8214,0.6667,1.0000
Field Sparrow,1,51,0.8235,0.8750,0.8235,0.8485,0.9608
White-eyed Vireo,1,57,0.8246,0.8704,0.8246,0.8468,0.9474
Acorn Woodpecker,1,58,0.8276,0.8000,0.8276,0.8136,0.9483
Veery,1,41,0.8293,0.7556,0.8293,0.7907,0.9756
Great Crested Flycatcher,1,53,0.8302,0.7213,0.8302,0.7719,0.9245
Killdeer,1,60,0.8333,0.8333,0.8333,0.8333,0.9167
Ruddy Turnstone,1,55,0.8364,0.7302,0.8364,0.7797,0.9273
Burrowing Owl,1,43,0.8372,0.7059,0.8372,0.7660,0.8837
American Redstart,2,119,0.8403,0.8494,0.8395,0.8443,0.9412
Blue-winged Warbler,1,38,0.8421,0.6667,0.8421,0.7442,0.9474
Barn Swallow,1,57,0.8421,0.8421,0.8421,0.8421,0.9123
Least Sandpiper,1,60,0.8500,0.7083,0.8500,0.7727,0.9833
Heermann's Gull,2,61,0.8525,0.6531,0.8252,0.7291,0.9508
Black-bellied Plover,2,77,0.8571,0.7803,0.8548,0.8150,0.9481
White-crowned Sparrow,2,120,0.8583,0.7979,0.8583,0.8264,0.9250
California Quail,2,78,0.8590,0.7261,0.7914,0.7566,0.9615
Gila Woodpecker,1,50,0.8600,0.8269,0.8600,0.8431,0.9600
Gambel's Quail,2,52,0.8654,0.8026,0.8092,0.8032,0.9231
Black Phoebe,1,60,0.8667,0.7536,0.8667,0.8062,0.9667
Great Horned Owl,1,46,0.8696,0.4301,0.8696,0.5755,0.9783
Northern Cardinal,2,120,0.8750,0.7178,0.8750,0.7875,0.9917
Snow Bunting,2,64,0.8750,0.8132,0.7308,0.7431,0.9062
Evening Grosbeak,2,120,0.8833,0.8402,0.8833,0.8590,0.9417
Canyon Wren,1,26,0.8846,0.6765,0.8846,0.7667,1.0000
American Tree Sparrow,1,59,0.8983,0.8413,0.8983,0.8689,0.9831
Black-bellied Whistling-Duck,1,20,0.9000,0.6429,0.9000,0.7500,0.9500
Semipalmated Plover,1,54,0.9074,0.7424,0.9074,0.8167,0.9815
American Avocet,1,54,0.9444,0.9273,0.9444,0.9358,0.9815
