species,n_classes,support,accuracy,macro_precision,macro_recall,macro_f1,top5_recall
Long-billed Curlew,1,53,0.9623,0.9808,0.9623,0.9714,1.0000
Great Crested Flycatcher,1,53,0.9623,0.9623,0.9623,0.9623,1.0000
Baltimore Oriole,2,107,0.9626,0.9173,0.9622,0.9382,1.0000
Winter Wren,1,54,0.9630,0.7761,0.9630,0.8595,1.0000
Eastern Towhee,1,54,0.9630,0.8814,0.9630,0.9204,1.0000
Wilson's Phalarope,2,81,0.9630,0.9458,0.9549,0.9503,1.0000
Crested Caracara,1,54,0.9630,1.0000,0.9630,0.9811,0.9815
House Wren,1,54,0.9630,0.8814,0.9630,0.9204,1.0000
Northern Waterthrush,1,56,0.9643,0.9310,0.9643,0.9474,1.0000
Varied Thrush,1,56,0.9643,1.0000,0.9643,0.9818,1.0000
American White Pelican,1,28,0.9643,1.0000,0.9643,0.9818,0.9643
Red-breasted Merganser,2,85,0.9647,0.9323,0.9659,0.9488,1.0000
Black-crowned Night-Heron,2,114,0.9649,0.9741,0.9630,0.9680,1.0000
White-winged Dove,1,57,0.9649,0.9483,0.9649,0.9565,1.0000
House Sparrow,2,116,0.9655,0.9579,0.9658,0.9614,1.0000
Common Grackle,1,58,0.9655,0.8358,0.9655,0.8960,1.0000
Abert's Towhee,1,29,0.9655,0.9655,0.9655,0.9655,1.0000
Say's Phoebe,1,58,0.9655,0.9825,0.9655,0.9739,0.9828
Orange-crowned Warbler,1,58,0.9655,0.9032,0.9655,0.9333,1.0000
Swallow-tailed Kite,1,29,0.9655,0.8485,0.9655,0.9032,0.9655
American Pipit,1,58,0.9655,0.9032,0.9655,0.9333,1.0000
Black-and-white Warbler,1,60,0.9667,0.9508,0.9667,0.9587,1.0000
American Goldfinch,2,120,0.9667,0.9278,0.9667,0.9467,0.9917
Mallard,2,120,0.9667,0.9295,0.9667,0.9473,1.0000
Savannah Sparrow,1,60,0.9667,0.9508,0.9667,0.9587,1.0000
Prairie Warbler,1,60,0.9667,0.9667,0.9667,0.9667,1.0000
Western Scrub-Jay,1,60,0.9667,0.8788,0.9667,0.9206,1.0000
Tufted Titmouse,1,60,0.9667,0.8657,0.9667,0.9134,1.0000
